problem_id,tag,replicate,rho,round,population_size,mean_accuracy,mean_fitness,pass_at_4,distinct_fraction,effective_answers,invalid_fraction,regressions,recoveries,fitness_regressions,fitness_improvements,candidate_ids
367,MECHANICS,0,-6.0,0,4,0.0,0.10757575757575756,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-20260719-5f43656ed6b64abd|pilot-eed-20260719-75580daab6994a81|pilot-eed-20260719-bd26ffa4e37a4ddc|pilot-eed-20260719-5cc233a9b94b4e3b
367,MECHANICS,0,-2.0,0,4,0.0,0.10757575757575756,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-20260719-5f43656ed6b64abd|pilot-eed-20260719-75580daab6994a81|pilot-eed-20260719-bd26ffa4e37a4ddc|pilot-eed-20260719-5cc233a9b94b4e3b
367,MECHANICS,0,0.0,0,4,0.0,0.10757575757575756,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-20260719-5f43656ed6b64abd|pilot-eed-20260719-75580daab6994a81|pilot-eed-20260719-bd26ffa4e37a4ddc|pilot-eed-20260719-5cc233a9b94b4e3b
367,MECHANICS,0,2.0,0,4,0.0,0.10757575757575756,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-20260719-5f43656ed6b64abd|pilot-eed-20260719-75580daab6994a81|pilot-eed-20260719-bd26ffa4e37a4ddc|pilot-eed-20260719-5cc233a9b94b4e3b
367,MECHANICS,0,6.0,0,4,0.0,0.10757575757575756,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-20260719-5f43656ed6b64abd|pilot-eed-20260719-75580daab6994a81|pilot-eed-20260719-bd26ffa4e37a4ddc|pilot-eed-20260719-5cc233a9b94b4e3b
65,ELECTRICITY,0,-6.0,0,4,0.0,0.0,0,1.0,4.0,0.5,0,0,0,0,pilot-eed-20260719-43dfe627e64f4375|pilot-eed-20260719-f82019b45fcc4689|pilot-eed-20260719-96c5a883e3a54630|pilot-eed-20260719-0afb718d254148b2
65,ELECTRICITY,0,-2.0,0,4,0.0,0.0,0,1.0,4.0,0.5,0,0,0,0,pilot-eed-20260719-43dfe627e64f4375|pilot-eed-20260719-f82019b45fcc4689|pilot-eed-20260719-96c5a883e3a54630|pilot-eed-20260719-0afb718d254148b2
65,ELECTRICITY,0,0.0,0,4,0.0,0.0,0,1.0,4.0,0.5,0,0,0,0,pilot-eed-20260719-43dfe627e64f4375|pilot-eed-20260719-f82019b45fcc4689|pilot-eed-20260719-96c5a883e3a54630|pilot-eed-20260719-0afb718d254148b2
65,ELECTRICITY,0,2.0,0,4,0.0,0.0,0,1.0,4.0,0.5,0,0,0,0,pilot-eed-20260719-43dfe627e64f4375|pilot-eed-20260719-f82019b45fcc4689|pilot-eed-20260719-96c5a883e3a54630|pilot-eed-20260719-0afb718d254148b2
65,ELECTRICITY,0,6.0,0,4,0.0,0.0,0,1.0,4.0,0.5,0,0,0,0,pilot-eed-20260719-43dfe627e64f4375|pilot-eed-20260719-f82019b45fcc4689|pilot-eed-20260719-96c5a883e3a54630|pilot-eed-20260719-0afb718d254148b2
432,ELECTRICITY,0,-6.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-2185e345d5524238|pilot-eed-20260719-da809d1166a54c66|pilot-eed-20260719-c74fb827af804099|pilot-eed-20260719-da809d1166a54c66
432,ELECTRICITY,0,-2.0,1,4,0.0,0.0,0,0.25,1.0,0.0,0,0,0,0,pilot-eed-20260719-c6b7ac123c01420c|pilot-eed-20260719-c6b7ac123c01420c|pilot-eed-20260719-c6b7ac123c01420c|pilot-eed-20260719-c6b7ac123c01420c
432,ELECTRICITY,0,0.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-00c918d8a5e64d77|pilot-eed-20260719-640847eb6124493b|pilot-eed-20260719-8d1bd7eddd6f49b6|pilot-eed-20260719-00c918d8a5e64d77
432,ELECTRICITY,0,2.0,1,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-20260719-3b0440180e7f48de|pilot-eed-20260719-ffccdb80f8bd4e73|pilot-eed-20260719-3b0440180e7f48de|pilot-eed-20260719-3b0440180e7f48de
432,ELECTRICITY,0,6.0,1,4,0.0,0.0,0,0.5,2.0,0.5,0,0,0,0,pilot-eed-20260719-f0dc7708361b41d1|pilot-eed-20260719-c72fa9bb4acf4db2|pilot-eed-20260719-c72fa9bb4acf4db2|pilot-eed-20260719-f0dc7708361b41d1
688,ELECTRICITY,0,-6.0,1,4,0.0,0.0,0,0.5,2.0,0.0,0,0,2,0,pilot-eed-20260719-76e01a4e72ae4d74|pilot-eed-20260719-82d571ae4b9e41d7|pilot-eed-20260719-76e01a4e72ae4d74|pilot-eed-20260719-82d571ae4b9e41d7
688,ELECTRICITY,0,-2.0,1,4,0.0,0.09999999999999998,0,0.5,2.0,0.0,0,0,2,0,pilot-eed-20260719-6be7fcae0662428a|pilot-eed-20260719-f04d8019c2c842d6|pilot-eed-20260719-6be7fcae0662428a|pilot-eed-20260719-f04d8019c2c842d6
688,ELECTRICITY,0,0.0,1,4,0.0,0.06666666666666667,0,0.75,2.6666666666666665,0.25,0,0,0,1,pilot-eed-20260719-b5f7d99e51aa41a4|pilot-eed-20260719-6a17f64a14874c17|pilot-eed-20260719-3f065902cb5b4ec4|pilot-eed-20260719-3f065902cb5b4ec4
688,ELECTRICITY,0,2.0,1,4,0.0,0.033333333333333326,0,0.5,2.0,0.5,0,0,2,0,pilot-eed-20260719-cdf51dcd04c3488f|pilot-eed-20260719-cdf51dcd04c3488f|pilot-eed-20260719-ec1f1f00f60d4b1f|pilot-eed-20260719-ec1f1f00f60d4b1f
688,ELECTRICITY,0,6.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.25,0,0,2,0,pilot-eed-20260719-bca3d8d08de44d6a|pilot-eed-20260719-9b9f43f129154b94|pilot-eed-20260719-a156acc4739a40ec|pilot-eed-20260719-a156acc4739a40ec
36,MECHANICS,0,-6.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-77cc8111b9a94189|pilot-eed-20260719-77cc8111b9a94189|pilot-eed-20260719-ce9a2bce55664320|pilot-eed-20260719-3e95b54115ff4404
36,MECHANICS,0,-2.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-765f953363e44613|pilot-eed-20260719-e67a7aecf82241fb|pilot-eed-20260719-ad0eadfce50f491b|pilot-eed-20260719-ad0eadfce50f491b
36,MECHANICS,0,0.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-fb7a4820a6ad4bbd|pilot-eed-20260719-ab354e6d383d49cc|pilot-eed-20260719-fb7a4820a6ad4bbd|pilot-eed-20260719-1e5803b8ab83415f
36,MECHANICS,0,2.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-20260719-895283ac783c4a01|pilot-eed-20260719-895283ac783c4a01|pilot-eed-20260719-21bebd1eb6d2473d|pilot-eed-20260719-cafe301d61654aea
36,MECHANICS,0,6.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-20260719-c7c24b8ac3a749c3|pilot-eed-20260719-45e176b1ad0e4c55|pilot-eed-20260719-45e176b1ad0e4c55|pilot-eed-20260719-861621b154ab4ab9
367,MECHANICS,0,-6.0,1,4,0.0,0.1181818181818182,0,0.75,2.6666666666666665,0.0,0,0,0,3,pilot-eed-20260719-ce46a21f177f4a21|pilot-eed-20260719-ce46a21f177f4a21|pilot-eed-20260719-4a28edd41e69496a|pilot-eed-20260719-9e3f5f9ebe4a4e40
367,MECHANICS,0,-2.0,1,4,0.0,0.0818181818181818,0,0.5,1.6,0.0,0,0,3,1,pilot-eed-20260719-dff90aa03ebd447a|pilot-eed-20260719-ef94637627194d65|pilot-eed-20260719-dff90aa03ebd447a|pilot-eed-20260719-dff90aa03ebd447a
367,MECHANICS,0,0.0,1,4,0.0,0.14696969696969697,0,0.75,2.6666666666666665,0.0,0,0,0,3,pilot-eed-20260719-34f24c695dee4229|pilot-eed-20260719-9ec0ef57dbf44f11|pilot-eed-20260719-34f24c695dee4229|pilot-eed-20260719-388ed43fc1944c59
367,MECHANICS,0,2.0,1,4,0.0,0.10454545454545451,0,0.75,2.6666666666666665,0.0,0,0,3,1,pilot-eed-20260719-22d3a99bc382416a|pilot-eed-20260719-44cc875f872a442f|pilot-eed-20260719-de0c36457a4e4ab5|pilot-eed-20260719-de0c36457a4e4ab5
367,MECHANICS,0,6.0,1,4,0.0,0.060606060606060566,0,0.75,2.6666666666666665,0.0,0,0,3,1,pilot-eed-20260719-9935e7d80acc4843|pilot-eed-20260719-e7a7ecb99a0f46f9|pilot-eed-20260719-e7a7ecb99a0f46f9|pilot-eed-20260719-d78f62e7537f450f
65,ELECTRICITY,0,-6.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,1.0,0,0,0,0,pilot-eed-20260719-7e1cd2526eaa4589|pilot-eed-20260719-7e1cd2526eaa4589|pilot-eed-20260719-03bab58a77154490|pilot-eed-20260719-40a6b17e0a3a4531
65,ELECTRICITY,0,-2.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.5,0,0,0,0,pilot-eed-20260719-8174185384df4ec9|pilot-eed-20260719-710e44f63bab4554|pilot-eed-20260719-448802c80dfc474d|pilot-eed-20260719-448802c80dfc474d
65,ELECTRICITY,0,0.0,1,4,0.0,0.017647058823529405,0,0.75,2.6666666666666665,0.75,0,0,0,1,pilot-eed-20260719-b07b99e65f024bf3|pilot-eed-20260719-b07b99e65f024bf3|pilot-eed-20260719-a5f3464b2dc54d7c|pilot-eed-20260719-fe64bbf079b84d6d
65,ELECTRICITY,0,2.0,1,4,0.0,0.1411764705882353,0,0.5,1.6,0.25,0,0,0,3,pilot-eed-20260719-c8ee0b0b0ef9461d|pilot-eed-20260719-c8ee0b0b0ef9461d|pilot-eed-20260719-1aa9b5104b5e4146|pilot-eed-20260719-c8ee0b0b0ef9461d
65,ELECTRICITY,0,6.0,1,4,0.0,0.002941176470588225,0,0.75,2.6666666666666665,0.5,0,0,0,1,pilot-eed-20260719-b1b8623f229f497b|pilot-eed-20260719-4fe443068f29432b|pilot-eed-20260719-b1b8623f229f497b|pilot-eed-20260719-f97a8e62b7d248eb
432,ELECTRICITY,0,-6.0,2,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-4301a131e3544328|pilot-eed-20260719-bca2698c9a3b4c29|pilot-eed-20260719-4301a131e3544328|pilot-eed-20260719-bca2698c9a3b4c29
432,ELECTRICITY,0,-2.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-b4414eaea3a9498f|pilot-eed-20260719-6677178af9794e16|pilot-eed-20260719-e5bed27e33334f98|pilot-eed-20260719-d5eb24e3e1564ec3
432,ELECTRICITY,0,0.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-b3fe6dff19e441c6|pilot-eed-20260719-70a1e31a0f4a4a73|pilot-eed-20260719-b3fe6dff19e441c6|pilot-eed-20260719-ca495ed02a094e0f
432,ELECTRICITY,0,2.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-6542fea065904662|pilot-eed-20260719-37fce8366e0d4df7|pilot-eed-20260719-580dc805d0cd4dd9|pilot-eed-20260719-365293de63934015
432,ELECTRICITY,0,6.0,2,4,0.0,0.0,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-20260719-4af0585b90d14794|pilot-eed-20260719-a393f059cc614aa0|pilot-eed-20260719-3e5b1acc3b884344|pilot-eed-20260719-6381663a1b384294
688,ELECTRICITY,0,-6.0,2,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-20260719-48889ba85b684b77|pilot-eed-20260719-c5166b8d088a41e6|pilot-eed-20260719-f45cd28f80264f0d|pilot-eed-20260719-f45cd28f80264f0d
688,ELECTRICITY,0,-2.0,2,4,0.0,0.1333333333333333,0,0.75,2.6666666666666665,0.0,0,0,0,1,pilot-eed-20260719-7a0d5451bde04a87|pilot-eed-20260719-a1006265eafb4eeb|pilot-eed-20260719-fff8b702645c441f|pilot-eed-20260719-d25b425063a5459c
688,ELECTRICITY,0,0.0,2,4,0.0,0.0,0,0.5,2.0,0.5,0,0,0,0,pilot-eed-20260719-af186be119624c33|pilot-eed-20260719-13ae8ce119ca46e9|pilot-eed-20260719-13ae8ce119ca46e9|pilot-eed-20260719-7653ee4665cc46c1
688,ELECTRICITY,0,2.0,2,4,0.0,0.16666666666666666,0,0.5,2.0,0.0,0,0,2,2,pilot-eed-20260719-941a906cab584627|pilot-eed-20260719-667e7a08666040af|pilot-eed-20260719-941a906cab584627|pilot-eed-20260719-667e7a08666040af
688,ELECTRICITY,0,6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-20260719-54da88138d2e4ee8|pilot-eed-20260719-6d1ca721944446ab|pilot-eed-20260719-3aa02075e1104ce1|pilot-eed-20260719-3aa02075e1104ce1
36,MECHANICS,0,-6.0,2,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-20260719-b0ee68d4aff74fc0|pilot-eed-20260719-47d7bcbbe5e54e41|pilot-eed-20260719-47d7bcbbe5e54e41|pilot-eed-20260719-47d7bcbbe5e54e41
36,MECHANICS,0,-2.0,2,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-cbbf7f55e8c34506|pilot-eed-20260719-a74c4c9fc20442b7|pilot-eed-20260719-a74c4c9fc20442b7|pilot-eed-20260719-cbbf7f55e8c34506
36,MECHANICS,0,0.0,2,4,0.0,0.0,0,0.5,2.0,0.5,0,0,0,0,pilot-eed-20260719-8864a6956eb64837|pilot-eed-20260719-1f3c50bd7bd044f3|pilot-eed-20260719-8864a6956eb64837|pilot-eed-20260719-1f3c50bd7bd044f3
36,MECHANICS,0,2.0,2,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-20260719-70b3f16f390f41bd|pilot-eed-20260719-70b3f16f390f41bd|pilot-eed-20260719-4fc45c978b6e4847|pilot-eed-20260719-9b464dd3e0644f28
36,MECHANICS,0,6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-ac1ebe0f49174783|pilot-eed-20260719-e098b027f59d4b5a|pilot-eed-20260719-9906518e9884405f|pilot-eed-20260719-9906518e9884405f
367,MECHANICS,0,-6.0,2,4,0.0,0.0787878787878788,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-3009f15d669e4933|pilot-eed-20260719-189a29eb30b24147|pilot-eed-20260719-189a29eb30b24147|pilot-eed-20260719-19395aa0af0f4f93
367,MECHANICS,0,-2.0,2,4,0.0,0.08333333333333334,0,0.75,2.6666666666666665,0.0,0,0,1,1,pilot-eed-20260719-c2dc3c3a61084be1|pilot-eed-20260719-fd83fe357a55450a|pilot-eed-20260719-79891a88fc0744cc|pilot-eed-20260719-c2dc3c3a61084be1
367,MECHANICS,0,0.0,2,4,0.0,0.12727272727272726,0,0.25,1.0,0.0,0,0,4,0,pilot-eed-20260719-ac1faafba59949d2|pilot-eed-20260719-ac1faafba59949d2|pilot-eed-20260719-ec8b90e733b14c37|pilot-eed-20260719-ec8b90e733b14c37
367,MECHANICS,0,2.0,2,4,0.0,0.05909090909090908,0,0.75,2.6666666666666665,0.25,0,0,3,1,pilot-eed-20260719-e86c1f4cb9fa4942|pilot-eed-20260719-e86c1f4cb9fa4942|pilot-eed-20260719-7b8af7518ed54083|pilot-eed-20260719-fb6cbe2f780a40f0
367,MECHANICS,0,6.0,2,4,0.0,0.08181818181818176,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-6abcd28ad2a44d38|pilot-eed-20260719-4fc186f00719447d|pilot-eed-20260719-6abcd28ad2a44d38|pilot-eed-20260719-4fc186f00719447d
65,ELECTRICITY,0,-6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,1.0,0,0,0,0,pilot-eed-20260719-241da9b575c84300|pilot-eed-20260719-10c84a005d4f41b7|pilot-eed-20260719-8aa9dca357224781|pilot-eed-20260719-241da9b575c84300
65,ELECTRICITY,0,-2.0,2,4,0.0,0.0,0,0.5,2.0,0.5,0,0,0,0,pilot-eed-20260719-28c9cc5ed8214c69|pilot-eed-20260719-63a76981be8a460d|pilot-eed-20260719-63a76981be8a460d|pilot-eed-20260719-28c9cc5ed8214c69
65,ELECTRICITY,0,0.0,2,4,0.0,0.0,0,0.5,1.6,1.0,0,0,0,0,pilot-eed-20260719-ae9236042e4d48f3|pilot-eed-20260719-ae9236042e4d48f3|pilot-eed-20260719-917bc8f0bb574f43|pilot-eed-20260719-ae9236042e4d48f3
65,ELECTRICITY,0,2.0,2,4,0.0,0.047058823529411764,0,0.75,2.6666666666666665,0.75,0,0,2,0,pilot-eed-20260719-3499cb9588414f91|pilot-eed-20260719-3499cb9588414f91|pilot-eed-20260719-b736316c14c84990|pilot-eed-20260719-7b211c02da924e3b
65,ELECTRICITY,0,6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,1.0,0,0,0,0,pilot-eed-20260719-c37e29c3499e4035|pilot-eed-20260719-7228181208ac47d8|pilot-eed-20260719-7228181208ac47d8|pilot-eed-20260719-9c64f335d5aa4831
432,ELECTRICITY,0,-6.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-a5ac54f000634e36|pilot-eed-20260719-ab063d02ab514b47|pilot-eed-20260719-a1002f57faac498a|pilot-eed-20260719-ab063d02ab514b47
432,ELECTRICITY,0,-2.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-a2fc44c6942b4d59|pilot-eed-20260719-a2fc44c6942b4d59|pilot-eed-20260719-c05e06f8ec8b470f|pilot-eed-20260719-d5d5bf99df4543f4
432,ELECTRICITY,0,0.0,3,4,0.0,0.0,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-20260719-9abe2377d56d4e19|pilot-eed-20260719-dbd5851753d042c9|pilot-eed-20260719-957610e8b68147da|pilot-eed-20260719-1234d65e862441c7
432,ELECTRICITY,0,2.0,3,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-b696b1602e7d4462|pilot-eed-20260719-b696b1602e7d4462|pilot-eed-20260719-659b246c17b54a4f|pilot-eed-20260719-659b246c17b54a4f
432,ELECTRICITY,0,6.0,3,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-696178f9e1aa4d1e|pilot-eed-20260719-0aa3d95c1eba46db|pilot-eed-20260719-696178f9e1aa4d1e|pilot-eed-20260719-0aa3d95c1eba46db
688,ELECTRICITY,0,-6.0,3,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-20260719-fb3f8a2a9d774819|pilot-eed-20260719-bcf560e1aff54a35|pilot-eed-20260719-74c1667a2fbc4f21|pilot-eed-20260719-fb3f8a2a9d774819
688,ELECTRICITY,0,-2.0,3,4,0.0,0.08333333333333331,0,0.75,2.6666666666666665,0.0,0,0,2,0,pilot-eed-20260719-3840dc67e69243ee|pilot-eed-20260719-be556d696e3a434a|pilot-eed-20260719-a8ca64f2ca0e45ef|pilot-eed-20260719-a8ca64f2ca0e45ef
688,ELECTRICITY,0,0.0,3,4,0.0,0.033333333333333326,0,0.75,2.6666666666666665,0.75,0,0,0,1,pilot-eed-20260719-0b326428b98840f3|pilot-eed-20260719-12f0cea10b5a49b2|pilot-eed-20260719-4f651ba8f54a4346|pilot-eed-20260719-4f651ba8f54a4346
688,ELECTRICITY,0,2.0,3,4,0.0,0.16666666666666666,0,0.75,2.6666666666666665,0.0,0,0,1,2,pilot-eed-20260719-8b7e8a6671054e84|pilot-eed-20260719-de76904807684935|pilot-eed-20260719-6aaceeac328d4475|pilot-eed-20260719-6aaceeac328d4475
688,ELECTRICITY,0,6.0,3,4,0.0,0.06666666666666665,0,0.75,2.6666666666666665,0.0,0,0,0,2,pilot-eed-20260719-198ffb9fe8744f3b|pilot-eed-20260719-f13351b6b03a4f89|pilot-eed-20260719-f13351b6b03a4f89|pilot-eed-20260719-b5ed1943c0334d98
36,MECHANICS,0,-6.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.5,0,0,0,0,pilot-eed-20260719-cdc66882896f4a38|pilot-eed-20260719-aba516f2665c49b7|pilot-eed-20260719-166d294b49734f17|pilot-eed-20260719-cdc66882896f4a38
36,MECHANICS,0,-2.0,3,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-c7a63f167dca4504|pilot-eed-20260719-a1efeed82b704e56|pilot-eed-20260719-a1efeed82b704e56|pilot-eed-20260719-a3b8183d914041fc
36,MECHANICS,0,0.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.75,0,0,0,0,pilot-eed-20260719-da638ac9b0cd41f4|pilot-eed-20260719-824b3a8631fa42f8|pilot-eed-20260719-363ae2b951f6459e|pilot-eed-20260719-824b3a8631fa42f8
36,MECHANICS,0,2.0,3,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-20260719-6cecaf37ea98434c|pilot-eed-20260719-2355759386044e51|pilot-eed-20260719-6cecaf37ea98434c|pilot-eed-20260719-2355759386044e51
36,MECHANICS,0,6.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-20260719-c56f2625693d4079|pilot-eed-20260719-be9cfdd0c9dd4161|pilot-eed-20260719-c56f2625693d4079|pilot-eed-20260719-1e262db15612489f
367,MECHANICS,0,-6.0,3,4,0.0,0.0393939393939394,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-20260719-11d9769a9b004ee3|pilot-eed-20260719-11d9769a9b004ee3|pilot-eed-20260719-4e9eb812e7414308|pilot-eed-20260719-d7b2e8ecd23b4f02
367,MECHANICS,0,-2.0,3,4,0.0,0.2,0,0.5,1.6,0.0,0,0,0,2,pilot-eed-20260719-11f19334bbe14f47|pilot-eed-20260719-6f8cdebc6c514062|pilot-eed-20260719-08d831219dfe45a3|pilot-eed-20260719-11f19334bbe14f47
367,MECHANICS,0,0.0,3,4,0.0,0.1575757575757576,0,0.5,1.6,0.0,0,0,0,4,pilot-eed-20260719-12195b46b0ff4697|pilot-eed-20260719-12195b46b0ff4697|pilot-eed-20260719-12195b46b0ff4697|pilot-eed-20260719-65d49081fbdc4041
367,MECHANICS,0,2.0,3,4,0.0,0.13333333333333336,0,0.75,2.6666666666666665,0.0,0,0,0,3,pilot-eed-20260719-2dc933eb43fa4787|pilot-eed-20260719-802b38c0a3234ed1|pilot-eed-20260719-345ab1e702284315|pilot-eed-20260719-345ab1e702284315
367,MECHANICS,0,6.0,3,4,0.0,0.08939393939393936,0,0.75,2.6666666666666665,0.0,0,0,0,1,pilot-eed-20260719-15550889bb82432f|pilot-eed-20260719-916121fd8dd44d8d|pilot-eed-20260719-d72ace8596db483f|pilot-eed-20260719-d72ace8596db483f
