problem_id,tag,replicate,rho,round,population_size,mean_accuracy,mean_fitness,pass_at_4,distinct_fraction,effective_answers,invalid_fraction,regressions,recoveries,fitness_regressions,fitness_improvements,candidate_ids
36,MECHANICS,0,2.0,0,4,0.0,0.0,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-tool-20260719-abfcf350463447bd|pilot-eed-tool-20260719-fc1cdcce9a3d4cd9|pilot-eed-tool-20260719-3ca5f8eabf4048a6|pilot-eed-tool-20260719-6843ca7bda334671
36,MECHANICS,0,6.0,0,4,0.0,0.0,0,1.0,4.0,0.25,0,0,0,0,pilot-eed-tool-20260719-abfcf350463447bd|pilot-eed-tool-20260719-fc1cdcce9a3d4cd9|pilot-eed-tool-20260719-3ca5f8eabf4048a6|pilot-eed-tool-20260719-6843ca7bda334671
367,MECHANICS,0,-6.0,0,4,0.0,0.010606060606060619,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-07690149b8ca48a8|pilot-eed-tool-20260719-9219e8e732714330|pilot-eed-tool-20260719-aa29781b22464ad4|pilot-eed-tool-20260719-189ae41fd80b4a23
367,MECHANICS,0,-2.0,0,4,0.0,0.010606060606060619,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-07690149b8ca48a8|pilot-eed-tool-20260719-9219e8e732714330|pilot-eed-tool-20260719-aa29781b22464ad4|pilot-eed-tool-20260719-189ae41fd80b4a23
367,MECHANICS,0,0.0,0,4,0.0,0.010606060606060619,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-07690149b8ca48a8|pilot-eed-tool-20260719-9219e8e732714330|pilot-eed-tool-20260719-aa29781b22464ad4|pilot-eed-tool-20260719-189ae41fd80b4a23
367,MECHANICS,0,2.0,0,4,0.0,0.010606060606060619,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-07690149b8ca48a8|pilot-eed-tool-20260719-9219e8e732714330|pilot-eed-tool-20260719-aa29781b22464ad4|pilot-eed-tool-20260719-189ae41fd80b4a23
367,MECHANICS,0,6.0,0,4,0.0,0.010606060606060619,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-07690149b8ca48a8|pilot-eed-tool-20260719-9219e8e732714330|pilot-eed-tool-20260719-aa29781b22464ad4|pilot-eed-tool-20260719-189ae41fd80b4a23
65,ELECTRICITY,0,-6.0,0,4,0.0,0.03529411764705881,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-6a9a7f02f0ab463f|pilot-eed-tool-20260719-c23780a3d10946ea|pilot-eed-tool-20260719-c0a74eaf92dc4909|pilot-eed-tool-20260719-88b74dc99f204e62
65,ELECTRICITY,0,-2.0,0,4,0.0,0.03529411764705881,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-6a9a7f02f0ab463f|pilot-eed-tool-20260719-c23780a3d10946ea|pilot-eed-tool-20260719-c0a74eaf92dc4909|pilot-eed-tool-20260719-88b74dc99f204e62
65,ELECTRICITY,0,0.0,0,4,0.0,0.03529411764705881,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-6a9a7f02f0ab463f|pilot-eed-tool-20260719-c23780a3d10946ea|pilot-eed-tool-20260719-c0a74eaf92dc4909|pilot-eed-tool-20260719-88b74dc99f204e62
65,ELECTRICITY,0,2.0,0,4,0.0,0.03529411764705881,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-6a9a7f02f0ab463f|pilot-eed-tool-20260719-c23780a3d10946ea|pilot-eed-tool-20260719-c0a74eaf92dc4909|pilot-eed-tool-20260719-88b74dc99f204e62
65,ELECTRICITY,0,6.0,0,4,0.0,0.03529411764705881,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-6a9a7f02f0ab463f|pilot-eed-tool-20260719-c23780a3d10946ea|pilot-eed-tool-20260719-c0a74eaf92dc4909|pilot-eed-tool-20260719-88b74dc99f204e62
432,ELECTRICITY,0,-6.0,1,4,0.0,0.0028301886792452824,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-b99c0d99bd364e9c|pilot-eed-tool-20260719-5337dbe3f5334e1a|pilot-eed-tool-20260719-587886866a694bdc|pilot-eed-tool-20260719-5337dbe3f5334e1a
432,ELECTRICITY,0,-2.0,1,4,0.0,0.01132075471698113,0,0.25,1.0,0.0,0,0,0,0,pilot-eed-tool-20260719-e7d25bd9cf3a4450|pilot-eed-tool-20260719-e7d25bd9cf3a4450|pilot-eed-tool-20260719-e7d25bd9cf3a4450|pilot-eed-tool-20260719-e7d25bd9cf3a4450
432,ELECTRICITY,0,0.0,1,4,0.0,0.005660377358490565,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-95b1bf266bdb474f|pilot-eed-tool-20260719-1a3c386a943f42d8|pilot-eed-tool-20260719-d793e6499f99460b|pilot-eed-tool-20260719-95b1bf266bdb474f
432,ELECTRICITY,0,2.0,1,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-tool-20260719-8726918b0191491d|pilot-eed-tool-20260719-b18454b2cecd458c|pilot-eed-tool-20260719-8726918b0191491d|pilot-eed-tool-20260719-8726918b0191491d
432,ELECTRICITY,0,6.0,1,4,0.0,0.005660377358490565,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-e84d3a92ec7642bb|pilot-eed-tool-20260719-a73fbdb356d84782|pilot-eed-tool-20260719-a73fbdb356d84782|pilot-eed-tool-20260719-e84d3a92ec7642bb
688,ELECTRICITY,0,-6.0,1,4,0.0,0.0,0,0.5,2.0,0.5,0,0,0,0,pilot-eed-tool-20260719-5cba329688b4445e|pilot-eed-tool-20260719-28afe1e3d94a4e20|pilot-eed-tool-20260719-5cba329688b4445e|pilot-eed-tool-20260719-28afe1e3d94a4e20
688,ELECTRICITY,0,-2.0,1,4,0.0,0.0,0,0.5,1.6,0.0,0,0,3,0,pilot-eed-tool-20260719-327404a23a86456b|pilot-eed-tool-20260719-327404a23a86456b|pilot-eed-tool-20260719-27efdff652cc4adb|pilot-eed-tool-20260719-327404a23a86456b
688,ELECTRICITY,0,0.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-be53169a85d84608|pilot-eed-tool-20260719-f61a974b9cd149fe|pilot-eed-tool-20260719-9cb228d416934aa4|pilot-eed-tool-20260719-9cb228d416934aa4
688,ELECTRICITY,0,2.0,1,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-728954eb0a664b93|pilot-eed-tool-20260719-728954eb0a664b93|pilot-eed-tool-20260719-76c3ef52afd2483d|pilot-eed-tool-20260719-76c3ef52afd2483d
688,ELECTRICITY,0,6.0,1,4,0.0,0.06666666666666665,0,0.75,2.6666666666666665,0.25,0,0,0,2,pilot-eed-tool-20260719-a6870e0e1c1a455f|pilot-eed-tool-20260719-a6870e0e1c1a455f|pilot-eed-tool-20260719-78b33bc481954493|pilot-eed-tool-20260719-d0785cb54de249a6
36,MECHANICS,0,-6.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-585751b3d25c42ff|pilot-eed-tool-20260719-585751b3d25c42ff|pilot-eed-tool-20260719-5c0a673f2ccd4b2d|pilot-eed-tool-20260719-96d93b34bebb4584
36,MECHANICS,0,-2.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-tool-20260719-6d252182d10741eb|pilot-eed-tool-20260719-ec52581eac14488c|pilot-eed-tool-20260719-6a769cabfbd04d52|pilot-eed-tool-20260719-6a769cabfbd04d52
36,MECHANICS,0,0.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.5,0,0,0,0,pilot-eed-tool-20260719-fd129269ba9a4402|pilot-eed-tool-20260719-37245e44d94c49eb|pilot-eed-tool-20260719-fd129269ba9a4402|pilot-eed-tool-20260719-c42d2e64d2ae4d1e
36,MECHANICS,0,2.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-9ec4029aaf024d22|pilot-eed-tool-20260719-9ec4029aaf024d22|pilot-eed-tool-20260719-360dcf8c9b35473f|pilot-eed-tool-20260719-57316dfb54e443ca
36,MECHANICS,0,6.0,1,4,0.0,0.0,0,0.75,2.6666666666666665,0.5,0,0,0,0,pilot-eed-tool-20260719-823fc3c66b3244a9|pilot-eed-tool-20260719-569ffaddec754fd0|pilot-eed-tool-20260719-569ffaddec754fd0|pilot-eed-tool-20260719-24b2033ad93043f2
367,MECHANICS,0,-6.0,1,4,0.0,0.010606060606060619,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-f163919137694253|pilot-eed-tool-20260719-38e45e6fc7a54d0b|pilot-eed-tool-20260719-e786ab95c3214be5|pilot-eed-tool-20260719-38e45e6fc7a54d0b
367,MECHANICS,0,-2.0,1,4,0.0,0.06363636363636363,0,0.5,2.0,0.0,0,0,0,2,pilot-eed-tool-20260719-fecfdcb58cc94723|pilot-eed-tool-20260719-fecfdcb58cc94723|pilot-eed-tool-20260719-a5ff71fdfe284e77|pilot-eed-tool-20260719-a5ff71fdfe284e77
367,MECHANICS,0,0.0,1,4,0.0,0.08030303030303029,0,0.75,2.6666666666666665,0.0,0,0,0,3,pilot-eed-tool-20260719-4a9f3a3cf304452e|pilot-eed-tool-20260719-67aad2d2aaae4764|pilot-eed-tool-20260719-4a9f3a3cf304452e|pilot-eed-tool-20260719-f877b858cefe4292
367,MECHANICS,0,2.0,1,4,0.0,0.022727272727272735,0,0.75,2.6666666666666665,0.0,0,0,0,1,pilot-eed-tool-20260719-00057027a09b4e56|pilot-eed-tool-20260719-2d74f51ca67c4427|pilot-eed-tool-20260719-04883d8887a241c0|pilot-eed-tool-20260719-04883d8887a241c0
367,MECHANICS,0,6.0,1,4,0.0,0.05303030303030305,0,0.75,2.6666666666666665,0.0,0,0,0,1,pilot-eed-tool-20260719-0a8f2de26ba045a9|pilot-eed-tool-20260719-4b5266bb5ebe4d6f|pilot-eed-tool-20260719-4b5266bb5ebe4d6f|pilot-eed-tool-20260719-0931d8d2e99d45b5
65,ELECTRICITY,0,-6.0,1,4,0.0,0.017647058823529405,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-720c21a22e854a4b|pilot-eed-tool-20260719-720c21a22e854a4b|pilot-eed-tool-20260719-36bbbbc5a7114c35|pilot-eed-tool-20260719-a05d687396a343c5
65,ELECTRICITY,0,-2.0,1,4,0.0,0.017647058823529405,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-tool-20260719-5e04e4c804e640bc|pilot-eed-tool-20260719-92d5ce93ef4d4ca0|pilot-eed-tool-20260719-9286309ca5984332|pilot-eed-tool-20260719-9286309ca5984332
65,ELECTRICITY,0,0.0,1,4,0.0,0.08235294117647057,0,0.75,2.6666666666666665,0.0,0,0,1,2,pilot-eed-tool-20260719-7e41a719d3564470|pilot-eed-tool-20260719-7e41a719d3564470|pilot-eed-tool-20260719-fdec031bf96d4108|pilot-eed-tool-20260719-1dc136d569664477
65,ELECTRICITY,0,2.0,1,4,0.0,0.017647058823529405,0,0.75,2.6666666666666665,0.0,0,0,2,0,pilot-eed-tool-20260719-027107ad466240ca|pilot-eed-tool-20260719-399eb0797a0c4575|pilot-eed-tool-20260719-4b760f4d9cae4ee3|pilot-eed-tool-20260719-027107ad466240ca
65,ELECTRICITY,0,6.0,1,4,0.0,0.017647058823529405,0,0.75,2.6666666666666665,0.0,0,0,1,0,pilot-eed-tool-20260719-eb163f4424984229|pilot-eed-tool-20260719-30974d57710b46c8|pilot-eed-tool-20260719-eb163f4424984229|pilot-eed-tool-20260719-b9d82219801e4f34
432,ELECTRICITY,0,-6.0,2,4,0.0,0.0,0,0.5,2.0,0.0,0,0,2,0,pilot-eed-tool-20260719-97b5583e028848c8|pilot-eed-tool-20260719-19a05cef5a4a435c|pilot-eed-tool-20260719-97b5583e028848c8|pilot-eed-tool-20260719-19a05cef5a4a435c
432,ELECTRICITY,0,-2.0,2,4,0.0,0.008490566037735847,0,0.75,2.6666666666666665,0.0,0,0,1,0,pilot-eed-tool-20260719-cbfc4598cc694884|pilot-eed-tool-20260719-6c05e462dd80442f|pilot-eed-tool-20260719-d6cbcd2a04cb4b57|pilot-eed-tool-20260719-23a3120944d7439b
432,ELECTRICITY,0,0.0,2,4,0.0,0.0028301886792452824,0,0.75,2.6666666666666665,0.0,0,0,1,0,pilot-eed-tool-20260719-422283ac7da74e96|pilot-eed-tool-20260719-bd41fa2702c14afd|pilot-eed-tool-20260719-422283ac7da74e96|pilot-eed-tool-20260719-b14f9f6d6c7b4213
432,ELECTRICITY,0,2.0,2,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,pilot-eed-tool-20260719-06fdee8f062649bb|pilot-eed-tool-20260719-ef76e1e2972c4297|pilot-eed-tool-20260719-a3bf87973ede4d34|pilot-eed-tool-20260719-20e6325ea4a64337
432,ELECTRICITY,0,6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,2,0,pilot-eed-tool-20260719-587d1dd67eb549bc|pilot-eed-tool-20260719-f3e52ac066624adc|pilot-eed-tool-20260719-0da5a04bd93a416c|pilot-eed-tool-20260719-2e254ac40c9e494c
688,ELECTRICITY,0,-6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-tool-20260719-65383a160bb04f3c|pilot-eed-tool-20260719-d999c2f051d046ee|pilot-eed-tool-20260719-0086fbc426d849b5|pilot-eed-tool-20260719-0086fbc426d849b5
688,ELECTRICITY,0,-2.0,2,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-tool-20260719-3ec2cf3ce58f4d38|pilot-eed-tool-20260719-dbea86b2b5254754|pilot-eed-tool-20260719-26d12a46a9d44847|pilot-eed-tool-20260719-9624443baf8743be
688,ELECTRICITY,0,0.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-a8f11f130d664874|pilot-eed-tool-20260719-eff39c485da54d3c|pilot-eed-tool-20260719-eff39c485da54d3c|pilot-eed-tool-20260719-164c22a41bbf4a19
688,ELECTRICITY,0,2.0,2,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-ca5137af8c564360|pilot-eed-tool-20260719-e54df575e57d410a|pilot-eed-tool-20260719-ca5137af8c564360|pilot-eed-tool-20260719-e54df575e57d410a
688,ELECTRICITY,0,6.0,2,4,0.0,0.06666666666666665,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-tool-20260719-2f95b9fd2f554406|pilot-eed-tool-20260719-2f95b9fd2f554406|pilot-eed-tool-20260719-111e144818434bd8|pilot-eed-tool-20260719-5466539e215c4b89
36,MECHANICS,0,-6.0,2,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-tool-20260719-d9cfd2143d6c4a3f|pilot-eed-tool-20260719-c10f912506a44502|pilot-eed-tool-20260719-c10f912506a44502|pilot-eed-tool-20260719-c10f912506a44502
36,MECHANICS,0,-2.0,2,4,0.0,0.0,0,0.5,2.0,0.5,0,0,0,0,pilot-eed-tool-20260719-2d05f1f4ca904b13|pilot-eed-tool-20260719-86d48bb1562b4c50|pilot-eed-tool-20260719-86d48bb1562b4c50|pilot-eed-tool-20260719-2d05f1f4ca904b13
36,MECHANICS,0,0.0,2,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-cc4c563c8dc84b7a|pilot-eed-tool-20260719-405ea4ce16984d32|pilot-eed-tool-20260719-cc4c563c8dc84b7a|pilot-eed-tool-20260719-405ea4ce16984d32
36,MECHANICS,0,2.0,2,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-tool-20260719-2260357789c341fe|pilot-eed-tool-20260719-2260357789c341fe|pilot-eed-tool-20260719-fff1a4ccc5e2445c|pilot-eed-tool-20260719-a1e3b4250e94458b
36,MECHANICS,0,6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.25,0,0,0,0,pilot-eed-tool-20260719-43a49aab930a474c|pilot-eed-tool-20260719-13fbad7726ff44a2|pilot-eed-tool-20260719-210f58a05d9840bf|pilot-eed-tool-20260719-210f58a05d9840bf
367,MECHANICS,0,-6.0,2,4,0.0,0.010606060606060619,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-c07be1c9c5a64963|pilot-eed-tool-20260719-98dde74a37154b49|pilot-eed-tool-20260719-834f24d3e1eb4bcf|pilot-eed-tool-20260719-adc62afd0f0047fd
367,MECHANICS,0,-2.0,2,4,0.0,0.06363636363636363,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-b46aff76ee104bf9|pilot-eed-tool-20260719-665c13dd849c4f0c|pilot-eed-tool-20260719-665c13dd849c4f0c|pilot-eed-tool-20260719-c1dbdff0c5434ec7
367,MECHANICS,0,0.0,2,4,0.0,0.06666666666666665,0,0.5,2.0,0.0,0,0,2,0,pilot-eed-tool-20260719-785ad9a909d4452b|pilot-eed-tool-20260719-785ad9a909d4452b|pilot-eed-tool-20260719-367888d898894a0e|pilot-eed-tool-20260719-367888d898894a0e
367,MECHANICS,0,2.0,2,4,0.0,0.0378787878787879,0,0.75,2.6666666666666665,0.0,0,0,1,1,pilot-eed-tool-20260719-e780317e537a4055|pilot-eed-tool-20260719-e780317e537a4055|pilot-eed-tool-20260719-1d810c6db8c343f1|pilot-eed-tool-20260719-e374c817111b4ecf
367,MECHANICS,0,6.0,2,4,0.0,0.09696969696969696,0,0.5,2.0,0.0,0,0,0,2,pilot-eed-tool-20260719-a7cc9a9211724d52|pilot-eed-tool-20260719-f333396b98de474c|pilot-eed-tool-20260719-a7cc9a9211724d52|pilot-eed-tool-20260719-f333396b98de474c
65,ELECTRICITY,0,-6.0,2,4,0.0,0.017647058823529405,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-135cf39255624207|pilot-eed-tool-20260719-20a09f0c27c443af|pilot-eed-tool-20260719-ea024088f9ce4412|pilot-eed-tool-20260719-135cf39255624207
65,ELECTRICITY,0,-2.0,2,4,0.0,0.0,0,0.5,2.0,0.5,0,0,0,0,pilot-eed-tool-20260719-1ad95376599544a6|pilot-eed-tool-20260719-df1a362631d64b7a|pilot-eed-tool-20260719-df1a362631d64b7a|pilot-eed-tool-20260719-1ad95376599544a6
65,ELECTRICITY,0,0.0,2,4,0.0,0.07058823529411762,0,0.5,1.6,0.0,0,0,3,1,pilot-eed-tool-20260719-01374c6b4b534ec0|pilot-eed-tool-20260719-01374c6b4b534ec0|pilot-eed-tool-20260719-a3c2f602c51845e7|pilot-eed-tool-20260719-01374c6b4b534ec0
65,ELECTRICITY,0,2.0,2,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-tool-20260719-5f5d69effb194ccc|pilot-eed-tool-20260719-5f5d69effb194ccc|pilot-eed-tool-20260719-243ac4b4618e4408|pilot-eed-tool-20260719-dbd8581dd52f41b3
65,ELECTRICITY,0,6.0,2,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-50845d4fb7c24b59|pilot-eed-tool-20260719-9237c45312ab4a71|pilot-eed-tool-20260719-9237c45312ab4a71|pilot-eed-tool-20260719-9613c81df9844709
432,ELECTRICITY,0,-6.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-263169e950204e20|pilot-eed-tool-20260719-2c8aaae220fd4f72|pilot-eed-tool-20260719-09cebc0a52b44143|pilot-eed-tool-20260719-2c8aaae220fd4f72
432,ELECTRICITY,0,-2.0,3,4,0.0,0.005660377358490565,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-a2cb2f5eab3c4fad|pilot-eed-tool-20260719-a2cb2f5eab3c4fad|pilot-eed-tool-20260719-9322a9bf7df34e58|pilot-eed-tool-20260719-3345ebd39e5d4386
432,ELECTRICITY,0,0.0,3,4,0.0,0.0028301886792452824,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-a9f198f15ff440ea|pilot-eed-tool-20260719-a307af966cdb43d4|pilot-eed-tool-20260719-0385ef5afd354ca0|pilot-eed-tool-20260719-5eec4c3e503f4fd2
432,ELECTRICITY,0,2.0,3,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-ebeb137098c7418b|pilot-eed-tool-20260719-ebeb137098c7418b|pilot-eed-tool-20260719-8e1c83f196fb4692|pilot-eed-tool-20260719-8e1c83f196fb4692
432,ELECTRICITY,0,6.0,3,4,0.0,0.0,0,0.5,2.0,0.0,0,0,0,0,pilot-eed-tool-20260719-b0370a11a3224038|pilot-eed-tool-20260719-6eee6b1432ea4064|pilot-eed-tool-20260719-b0370a11a3224038|pilot-eed-tool-20260719-6eee6b1432ea4064
688,ELECTRICITY,0,-6.0,3,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-tool-20260719-e909f3eacbfb46dc|pilot-eed-tool-20260719-42820e68f75e4242|pilot-eed-tool-20260719-39144056887a4473|pilot-eed-tool-20260719-e909f3eacbfb46dc
688,ELECTRICITY,0,-2.0,3,4,0.0,0.0,0,0.5,1.6,0.0,0,0,0,0,pilot-eed-tool-20260719-fb7194092b354058|pilot-eed-tool-20260719-8569dad992f44b7b|pilot-eed-tool-20260719-3bd2a28cfd764983|pilot-eed-tool-20260719-3bd2a28cfd764983
688,ELECTRICITY,0,0.0,3,4,0.0,0.13333333333333333,0,0.75,2.6666666666666665,0.0,0,0,0,2,pilot-eed-tool-20260719-0c96b5166e9d409d|pilot-eed-tool-20260719-9f4496733eef4213|pilot-eed-tool-20260719-40c372ac773441c2|pilot-eed-tool-20260719-40c372ac773441c2
688,ELECTRICITY,0,2.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-b410b9c95fb54ee5|pilot-eed-tool-20260719-3ff149cac81d46ec|pilot-eed-tool-20260719-a91e7c526a4648af|pilot-eed-tool-20260719-a91e7c526a4648af
688,ELECTRICITY,0,6.0,3,4,0.0,0.016666666666666663,0,0.75,2.6666666666666665,0.0,0,0,3,0,pilot-eed-tool-20260719-da0c9674aa56433b|pilot-eed-tool-20260719-bf28b7be149c4279|pilot-eed-tool-20260719-bf28b7be149c4279|pilot-eed-tool-20260719-a02a19fe158340af
36,MECHANICS,0,-6.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-9a25748c4c4543f4|pilot-eed-tool-20260719-54ba1430af7c4ae5|pilot-eed-tool-20260719-d5f1f81925ce4b48|pilot-eed-tool-20260719-9a25748c4c4543f4
36,MECHANICS,0,-2.0,3,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,pilot-eed-tool-20260719-6fa6240e1ff94acb|pilot-eed-tool-20260719-ac66ac958c3f4f39|pilot-eed-tool-20260719-ac66ac958c3f4f39|pilot-eed-tool-20260719-a4fb8c1577764344
