problem_id,tag,replicate,rho,round,population_size,mean_accuracy,mean_fitness,pass_at_4,distinct_fraction,effective_answers,invalid_fraction,regressions,recoveries,fitness_regressions,fitness_improvements,candidate_ids
458,ADVANCED,0,-2.0,0,4,0.0,0.24062499999999998,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-1f64ada558b842d3|primary-eed-tool-20260719-723ef8bf954b4fa1|primary-eed-tool-20260719-fe020ad0b5964084|primary-eed-tool-20260719-346672ceedf24e7f
458,ADVANCED,0,0.0,0,4,0.0,0.24062499999999998,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-1f64ada558b842d3|primary-eed-tool-20260719-723ef8bf954b4fa1|primary-eed-tool-20260719-fe020ad0b5964084|primary-eed-tool-20260719-346672ceedf24e7f
458,ADVANCED,0,2.0,0,4,0.0,0.24062499999999998,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-1f64ada558b842d3|primary-eed-tool-20260719-723ef8bf954b4fa1|primary-eed-tool-20260719-fe020ad0b5964084|primary-eed-tool-20260719-346672ceedf24e7f
458,ADVANCED,0,6.0,0,4,0.0,0.24062499999999998,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-1f64ada558b842d3|primary-eed-tool-20260719-723ef8bf954b4fa1|primary-eed-tool-20260719-fe020ad0b5964084|primary-eed-tool-20260719-346672ceedf24e7f
458,ADVANCED,1,-6.0,0,4,0.0,0.303125,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6007de1969fc4b1d|primary-eed-tool-20260719-b3c9828393db427a|primary-eed-tool-20260719-bb6a8a9a0dcc4d12|primary-eed-tool-20260719-d56681935cc04e3a
458,ADVANCED,1,-2.0,0,4,0.0,0.303125,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6007de1969fc4b1d|primary-eed-tool-20260719-b3c9828393db427a|primary-eed-tool-20260719-bb6a8a9a0dcc4d12|primary-eed-tool-20260719-d56681935cc04e3a
458,ADVANCED,1,0.0,0,4,0.0,0.303125,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6007de1969fc4b1d|primary-eed-tool-20260719-b3c9828393db427a|primary-eed-tool-20260719-bb6a8a9a0dcc4d12|primary-eed-tool-20260719-d56681935cc04e3a
458,ADVANCED,1,2.0,0,4,0.0,0.303125,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6007de1969fc4b1d|primary-eed-tool-20260719-b3c9828393db427a|primary-eed-tool-20260719-bb6a8a9a0dcc4d12|primary-eed-tool-20260719-d56681935cc04e3a
458,ADVANCED,1,6.0,0,4,0.0,0.303125,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6007de1969fc4b1d|primary-eed-tool-20260719-b3c9828393db427a|primary-eed-tool-20260719-bb6a8a9a0dcc4d12|primary-eed-tool-20260719-d56681935cc04e3a
69,MECHANICS,0,-6.0,0,4,0.0,0.038636363636363635,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3056828f413f47af|primary-eed-tool-20260719-223dd90de67d4f13|primary-eed-tool-20260719-08acd12c0e7743c4|primary-eed-tool-20260719-89cace94e9284d9f
69,MECHANICS,0,-2.0,0,4,0.0,0.038636363636363635,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3056828f413f47af|primary-eed-tool-20260719-223dd90de67d4f13|primary-eed-tool-20260719-08acd12c0e7743c4|primary-eed-tool-20260719-89cace94e9284d9f
69,MECHANICS,0,0.0,0,4,0.0,0.038636363636363635,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3056828f413f47af|primary-eed-tool-20260719-223dd90de67d4f13|primary-eed-tool-20260719-08acd12c0e7743c4|primary-eed-tool-20260719-89cace94e9284d9f
69,MECHANICS,0,2.0,0,4,0.0,0.038636363636363635,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3056828f413f47af|primary-eed-tool-20260719-223dd90de67d4f13|primary-eed-tool-20260719-08acd12c0e7743c4|primary-eed-tool-20260719-89cace94e9284d9f
69,MECHANICS,0,6.0,0,4,0.0,0.038636363636363635,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3056828f413f47af|primary-eed-tool-20260719-223dd90de67d4f13|primary-eed-tool-20260719-08acd12c0e7743c4|primary-eed-tool-20260719-89cace94e9284d9f
69,MECHANICS,1,-6.0,0,4,0.0,0.0022727272727272596,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6e8013f8fdd3408d|primary-eed-tool-20260719-6247af5bd4514b40|primary-eed-tool-20260719-259e823b11d74c5a|primary-eed-tool-20260719-2f702add6d0d4e8c
69,MECHANICS,1,-2.0,0,4,0.0,0.0022727272727272596,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6e8013f8fdd3408d|primary-eed-tool-20260719-6247af5bd4514b40|primary-eed-tool-20260719-259e823b11d74c5a|primary-eed-tool-20260719-2f702add6d0d4e8c
69,MECHANICS,1,0.0,0,4,0.0,0.0022727272727272596,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6e8013f8fdd3408d|primary-eed-tool-20260719-6247af5bd4514b40|primary-eed-tool-20260719-259e823b11d74c5a|primary-eed-tool-20260719-2f702add6d0d4e8c
69,MECHANICS,1,2.0,0,4,0.0,0.0022727272727272596,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6e8013f8fdd3408d|primary-eed-tool-20260719-6247af5bd4514b40|primary-eed-tool-20260719-259e823b11d74c5a|primary-eed-tool-20260719-2f702add6d0d4e8c
69,MECHANICS,1,6.0,0,4,0.0,0.0022727272727272596,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6e8013f8fdd3408d|primary-eed-tool-20260719-6247af5bd4514b40|primary-eed-tool-20260719-259e823b11d74c5a|primary-eed-tool-20260719-2f702add6d0d4e8c
103,THERMODYNAMICS,0,-6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-8b5ed1b9b8494a93|primary-eed-tool-20260719-32e8d03432384272|primary-eed-tool-20260719-265b4ac4eadf48b8|primary-eed-tool-20260719-93a23adc614741d5
103,THERMODYNAMICS,0,-2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-8b5ed1b9b8494a93|primary-eed-tool-20260719-32e8d03432384272|primary-eed-tool-20260719-265b4ac4eadf48b8|primary-eed-tool-20260719-93a23adc614741d5
103,THERMODYNAMICS,0,0.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-8b5ed1b9b8494a93|primary-eed-tool-20260719-32e8d03432384272|primary-eed-tool-20260719-265b4ac4eadf48b8|primary-eed-tool-20260719-93a23adc614741d5
103,THERMODYNAMICS,0,2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-8b5ed1b9b8494a93|primary-eed-tool-20260719-32e8d03432384272|primary-eed-tool-20260719-265b4ac4eadf48b8|primary-eed-tool-20260719-93a23adc614741d5
103,THERMODYNAMICS,0,6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-8b5ed1b9b8494a93|primary-eed-tool-20260719-32e8d03432384272|primary-eed-tool-20260719-265b4ac4eadf48b8|primary-eed-tool-20260719-93a23adc614741d5
103,THERMODYNAMICS,1,-6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-2cb364053f734c7a|primary-eed-tool-20260719-2d204f2fd11a44f7|primary-eed-tool-20260719-3d293c50ab4c4e31|primary-eed-tool-20260719-0dead9c429d24d33
103,THERMODYNAMICS,1,-2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-2cb364053f734c7a|primary-eed-tool-20260719-2d204f2fd11a44f7|primary-eed-tool-20260719-3d293c50ab4c4e31|primary-eed-tool-20260719-0dead9c429d24d33
103,THERMODYNAMICS,1,0.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-2cb364053f734c7a|primary-eed-tool-20260719-2d204f2fd11a44f7|primary-eed-tool-20260719-3d293c50ab4c4e31|primary-eed-tool-20260719-0dead9c429d24d33
103,THERMODYNAMICS,1,2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-2cb364053f734c7a|primary-eed-tool-20260719-2d204f2fd11a44f7|primary-eed-tool-20260719-3d293c50ab4c4e31|primary-eed-tool-20260719-0dead9c429d24d33
103,THERMODYNAMICS,1,6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-2cb364053f734c7a|primary-eed-tool-20260719-2d204f2fd11a44f7|primary-eed-tool-20260719-3d293c50ab4c4e31|primary-eed-tool-20260719-0dead9c429d24d33
478,ELECTRICITY,0,-6.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-38d55c52c6124841|primary-eed-tool-20260719-6117b22cc6d34ccb|primary-eed-tool-20260719-506cfae66d0642c7|primary-eed-tool-20260719-c243c08279c74e46
478,ELECTRICITY,0,-2.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-38d55c52c6124841|primary-eed-tool-20260719-6117b22cc6d34ccb|primary-eed-tool-20260719-506cfae66d0642c7|primary-eed-tool-20260719-c243c08279c74e46
478,ELECTRICITY,0,0.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-38d55c52c6124841|primary-eed-tool-20260719-6117b22cc6d34ccb|primary-eed-tool-20260719-506cfae66d0642c7|primary-eed-tool-20260719-c243c08279c74e46
478,ELECTRICITY,0,2.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-38d55c52c6124841|primary-eed-tool-20260719-6117b22cc6d34ccb|primary-eed-tool-20260719-506cfae66d0642c7|primary-eed-tool-20260719-c243c08279c74e46
478,ELECTRICITY,0,6.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-38d55c52c6124841|primary-eed-tool-20260719-6117b22cc6d34ccb|primary-eed-tool-20260719-506cfae66d0642c7|primary-eed-tool-20260719-c243c08279c74e46
478,ELECTRICITY,1,-6.0,0,4,0.0,0.04999999999999999,0,0.5,2.0,0.0,0,0,0,0,primary-eed-tool-20260719-88d362abc2704247|primary-eed-tool-20260719-c8c485c9cd544b1e|primary-eed-tool-20260719-94b4bb472cfd4b8c|primary-eed-tool-20260719-8cf68f1e1bc14553
478,ELECTRICITY,1,-2.0,0,4,0.0,0.04999999999999999,0,0.5,2.0,0.0,0,0,0,0,primary-eed-tool-20260719-88d362abc2704247|primary-eed-tool-20260719-c8c485c9cd544b1e|primary-eed-tool-20260719-94b4bb472cfd4b8c|primary-eed-tool-20260719-8cf68f1e1bc14553
478,ELECTRICITY,1,0.0,0,4,0.0,0.04999999999999999,0,0.5,2.0,0.0,0,0,0,0,primary-eed-tool-20260719-88d362abc2704247|primary-eed-tool-20260719-c8c485c9cd544b1e|primary-eed-tool-20260719-94b4bb472cfd4b8c|primary-eed-tool-20260719-8cf68f1e1bc14553
478,ELECTRICITY,1,2.0,0,4,0.0,0.04999999999999999,0,0.5,2.0,0.0,0,0,0,0,primary-eed-tool-20260719-88d362abc2704247|primary-eed-tool-20260719-c8c485c9cd544b1e|primary-eed-tool-20260719-94b4bb472cfd4b8c|primary-eed-tool-20260719-8cf68f1e1bc14553
478,ELECTRICITY,1,6.0,0,4,0.0,0.04999999999999999,0,0.5,2.0,0.0,0,0,0,0,primary-eed-tool-20260719-88d362abc2704247|primary-eed-tool-20260719-c8c485c9cd544b1e|primary-eed-tool-20260719-94b4bb472cfd4b8c|primary-eed-tool-20260719-8cf68f1e1bc14553
603,ELECTRICITY,0,-6.0,0,4,0.0,0.134375,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6d7ddf240c854d5a|primary-eed-tool-20260719-11639da1dea44e19|primary-eed-tool-20260719-cfd02f54bf1c433a|primary-eed-tool-20260719-36d5c090342f4483
603,ELECTRICITY,0,-2.0,0,4,0.0,0.134375,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6d7ddf240c854d5a|primary-eed-tool-20260719-11639da1dea44e19|primary-eed-tool-20260719-cfd02f54bf1c433a|primary-eed-tool-20260719-36d5c090342f4483
603,ELECTRICITY,0,0.0,0,4,0.0,0.134375,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6d7ddf240c854d5a|primary-eed-tool-20260719-11639da1dea44e19|primary-eed-tool-20260719-cfd02f54bf1c433a|primary-eed-tool-20260719-36d5c090342f4483
603,ELECTRICITY,0,2.0,0,4,0.0,0.134375,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6d7ddf240c854d5a|primary-eed-tool-20260719-11639da1dea44e19|primary-eed-tool-20260719-cfd02f54bf1c433a|primary-eed-tool-20260719-36d5c090342f4483
603,ELECTRICITY,0,6.0,0,4,0.0,0.134375,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-6d7ddf240c854d5a|primary-eed-tool-20260719-11639da1dea44e19|primary-eed-tool-20260719-cfd02f54bf1c433a|primary-eed-tool-20260719-36d5c090342f4483
603,ELECTRICITY,1,-6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3d34b355dcdb47f1|primary-eed-tool-20260719-45d3221a6e464627|primary-eed-tool-20260719-3480a681f1404813|primary-eed-tool-20260719-4a5c29bb92454857
603,ELECTRICITY,1,-2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3d34b355dcdb47f1|primary-eed-tool-20260719-45d3221a6e464627|primary-eed-tool-20260719-3480a681f1404813|primary-eed-tool-20260719-4a5c29bb92454857
603,ELECTRICITY,1,0.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3d34b355dcdb47f1|primary-eed-tool-20260719-45d3221a6e464627|primary-eed-tool-20260719-3480a681f1404813|primary-eed-tool-20260719-4a5c29bb92454857
603,ELECTRICITY,1,2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3d34b355dcdb47f1|primary-eed-tool-20260719-45d3221a6e464627|primary-eed-tool-20260719-3480a681f1404813|primary-eed-tool-20260719-4a5c29bb92454857
603,ELECTRICITY,1,6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-3d34b355dcdb47f1|primary-eed-tool-20260719-45d3221a6e464627|primary-eed-tool-20260719-3480a681f1404813|primary-eed-tool-20260719-4a5c29bb92454857
83,ELECTRICITY,0,-6.0,0,4,0.0,0.39166666666666666,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-f08636d331034eeb|primary-eed-tool-20260719-fbb3ab93461141b4|primary-eed-tool-20260719-09463df85b884f7d|primary-eed-tool-20260719-7c54021edfdc4bd3
83,ELECTRICITY,0,-2.0,0,4,0.0,0.39166666666666666,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-f08636d331034eeb|primary-eed-tool-20260719-fbb3ab93461141b4|primary-eed-tool-20260719-09463df85b884f7d|primary-eed-tool-20260719-7c54021edfdc4bd3
83,ELECTRICITY,0,0.0,0,4,0.0,0.39166666666666666,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-f08636d331034eeb|primary-eed-tool-20260719-fbb3ab93461141b4|primary-eed-tool-20260719-09463df85b884f7d|primary-eed-tool-20260719-7c54021edfdc4bd3
83,ELECTRICITY,0,2.0,0,4,0.0,0.39166666666666666,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-f08636d331034eeb|primary-eed-tool-20260719-fbb3ab93461141b4|primary-eed-tool-20260719-09463df85b884f7d|primary-eed-tool-20260719-7c54021edfdc4bd3
83,ELECTRICITY,0,6.0,0,4,0.0,0.39166666666666666,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-f08636d331034eeb|primary-eed-tool-20260719-fbb3ab93461141b4|primary-eed-tool-20260719-09463df85b884f7d|primary-eed-tool-20260719-7c54021edfdc4bd3
83,ELECTRICITY,1,-6.0,0,4,0.0,0.325,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-a8b524b3e5f84337|primary-eed-tool-20260719-31c8900f9ce74f4b|primary-eed-tool-20260719-e9f9122c28d94566|primary-eed-tool-20260719-33674decb497410c
83,ELECTRICITY,1,-2.0,0,4,0.0,0.325,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-a8b524b3e5f84337|primary-eed-tool-20260719-31c8900f9ce74f4b|primary-eed-tool-20260719-e9f9122c28d94566|primary-eed-tool-20260719-33674decb497410c
83,ELECTRICITY,1,0.0,0,4,0.0,0.325,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-a8b524b3e5f84337|primary-eed-tool-20260719-31c8900f9ce74f4b|primary-eed-tool-20260719-e9f9122c28d94566|primary-eed-tool-20260719-33674decb497410c
83,ELECTRICITY,1,2.0,0,4,0.0,0.325,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-a8b524b3e5f84337|primary-eed-tool-20260719-31c8900f9ce74f4b|primary-eed-tool-20260719-e9f9122c28d94566|primary-eed-tool-20260719-33674decb497410c
83,ELECTRICITY,1,6.0,0,4,0.0,0.325,0,0.5,1.6,0.0,0,0,0,0,primary-eed-tool-20260719-a8b524b3e5f84337|primary-eed-tool-20260719-31c8900f9ce74f4b|primary-eed-tool-20260719-e9f9122c28d94566|primary-eed-tool-20260719-33674decb497410c
244,THERMODYNAMICS,0,-6.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-0c3f5017d2c64db3|primary-eed-tool-20260719-9c66fa63510d4535|primary-eed-tool-20260719-3e14e7e81a334176|primary-eed-tool-20260719-9dfdfda8fd27488b
244,THERMODYNAMICS,0,-2.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-0c3f5017d2c64db3|primary-eed-tool-20260719-9c66fa63510d4535|primary-eed-tool-20260719-3e14e7e81a334176|primary-eed-tool-20260719-9dfdfda8fd27488b
244,THERMODYNAMICS,0,0.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-0c3f5017d2c64db3|primary-eed-tool-20260719-9c66fa63510d4535|primary-eed-tool-20260719-3e14e7e81a334176|primary-eed-tool-20260719-9dfdfda8fd27488b
244,THERMODYNAMICS,0,2.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-0c3f5017d2c64db3|primary-eed-tool-20260719-9c66fa63510d4535|primary-eed-tool-20260719-3e14e7e81a334176|primary-eed-tool-20260719-9dfdfda8fd27488b
244,THERMODYNAMICS,0,6.0,0,4,0.0,0.0,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-0c3f5017d2c64db3|primary-eed-tool-20260719-9c66fa63510d4535|primary-eed-tool-20260719-3e14e7e81a334176|primary-eed-tool-20260719-9dfdfda8fd27488b
244,THERMODYNAMICS,1,-6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-c50c67fdf9fc4c1b|primary-eed-tool-20260719-0f965dee0e9a4cd0|primary-eed-tool-20260719-8d76d4cff79047f5|primary-eed-tool-20260719-3411d956aa824f88
244,THERMODYNAMICS,1,-2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-c50c67fdf9fc4c1b|primary-eed-tool-20260719-0f965dee0e9a4cd0|primary-eed-tool-20260719-8d76d4cff79047f5|primary-eed-tool-20260719-3411d956aa824f88
244,THERMODYNAMICS,1,0.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-c50c67fdf9fc4c1b|primary-eed-tool-20260719-0f965dee0e9a4cd0|primary-eed-tool-20260719-8d76d4cff79047f5|primary-eed-tool-20260719-3411d956aa824f88
244,THERMODYNAMICS,1,2.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-c50c67fdf9fc4c1b|primary-eed-tool-20260719-0f965dee0e9a4cd0|primary-eed-tool-20260719-8d76d4cff79047f5|primary-eed-tool-20260719-3411d956aa824f88
244,THERMODYNAMICS,1,6.0,0,4,0.0,0.0,0,1.0,4.0,0.0,0,0,0,0,primary-eed-tool-20260719-c50c67fdf9fc4c1b|primary-eed-tool-20260719-0f965dee0e9a4cd0|primary-eed-tool-20260719-8d76d4cff79047f5|primary-eed-tool-20260719-3411d956aa824f88
124,MECHANICS,0,-6.0,0,4,0.0,0.08695652173913038,0,0.25,1.0,0.0,0,0,0,0,primary-eed-tool-20260719-0f16dfb52d004669|primary-eed-tool-20260719-3e8ca063216c469c|primary-eed-tool-20260719-ffe35da544d944a7|primary-eed-tool-20260719-28cd0699185647ea
124,MECHANICS,0,-2.0,0,4,0.0,0.08695652173913038,0,0.25,1.0,0.0,0,0,0,0,primary-eed-tool-20260719-0f16dfb52d004669|primary-eed-tool-20260719-3e8ca063216c469c|primary-eed-tool-20260719-ffe35da544d944a7|primary-eed-tool-20260719-28cd0699185647ea
124,MECHANICS,0,0.0,0,4,0.0,0.08695652173913038,0,0.25,1.0,0.0,0,0,0,0,primary-eed-tool-20260719-0f16dfb52d004669|primary-eed-tool-20260719-3e8ca063216c469c|primary-eed-tool-20260719-ffe35da544d944a7|primary-eed-tool-20260719-28cd0699185647ea
124,MECHANICS,0,2.0,0,4,0.0,0.08695652173913038,0,0.25,1.0,0.0,0,0,0,0,primary-eed-tool-20260719-0f16dfb52d004669|primary-eed-tool-20260719-3e8ca063216c469c|primary-eed-tool-20260719-ffe35da544d944a7|primary-eed-tool-20260719-28cd0699185647ea
124,MECHANICS,0,6.0,0,4,0.0,0.08695652173913038,0,0.25,1.0,0.0,0,0,0,0,primary-eed-tool-20260719-0f16dfb52d004669|primary-eed-tool-20260719-3e8ca063216c469c|primary-eed-tool-20260719-ffe35da544d944a7|primary-eed-tool-20260719-28cd0699185647ea
124,MECHANICS,1,-6.0,0,4,0.0,0.08478260869565214,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-49fd2e2423164d6b|primary-eed-tool-20260719-4e40deb1473e4659|primary-eed-tool-20260719-dd4edee337084f0a|primary-eed-tool-20260719-d82eea724f61418a
124,MECHANICS,1,-2.0,0,4,0.0,0.08478260869565214,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-49fd2e2423164d6b|primary-eed-tool-20260719-4e40deb1473e4659|primary-eed-tool-20260719-dd4edee337084f0a|primary-eed-tool-20260719-d82eea724f61418a
124,MECHANICS,1,0.0,0,4,0.0,0.08478260869565214,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-49fd2e2423164d6b|primary-eed-tool-20260719-4e40deb1473e4659|primary-eed-tool-20260719-dd4edee337084f0a|primary-eed-tool-20260719-d82eea724f61418a
124,MECHANICS,1,2.0,0,4,0.0,0.08478260869565214,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-49fd2e2423164d6b|primary-eed-tool-20260719-4e40deb1473e4659|primary-eed-tool-20260719-dd4edee337084f0a|primary-eed-tool-20260719-d82eea724f61418a
124,MECHANICS,1,6.0,0,4,0.0,0.08478260869565214,0,0.75,2.6666666666666665,0.0,0,0,0,0,primary-eed-tool-20260719-49fd2e2423164d6b|primary-eed-tool-20260719-4e40deb1473e4659|primary-eed-tool-20260719-dd4edee337084f0a|primary-eed-tool-20260719-d82eea724f61418a
